ID,Gender,Age,Region_Code,Occupation,Channel_Code,Vintage,Credit_Product,Avg_Account_Balance,Is_Active,Is_Lead
MLN5PANV,Female,64,RG272,Other,X3,49,No,1938500,Yes,0
U5ZK3OSM,Female,29,RG284,Salaried,X1,19,No,906242,Yes,0
D9LC4VQZ,Male,31,RG277,Salaried,X1,20,No,2695934,No,0
WPFLCELR,Female,27,RG282,Salaried,X1,15,No,872075,No,0
39QZAWYA,Male,63,RG251,Other,X3,39,No,396886,Yes,0
FY4UVYTN,Male,35,RG277,Self_Employed,X1,25,No,954854,No,0
8MQCZGZN,Female,55,RG268,Other,X3,81,,1621517,Yes,1
6YPXSXB4,Male,49,RG283,Self_Employed,X2,86,No,1219887,No,1
CT2XRNVL,Female,51,RG274,Self_Employed,X1,26,No,817295,No,0
A23GCTLN,Male,46,RG269,Self_Employed,X3,67,Yes,519110,No,1
J8YPPCYE,Female,52,RG284,Self_Employed,X2,19,No,2438786,Yes,0
7YZI3WDV,Male,37,RG268,Self_Employed,X2,61,No,701168,Yes,0
NG4CYO8C,Male,52,RG254,Self_Employed,X3,25,Yes,4348415,No,0
4AMU9V9D,Male,58,RG254,Self_Employed,X3,117,No,1219157,Yes,0
ZSMRVUKX,Female,31,RG265,Salaried,X1,25,No,787338,No,0
IT8WW8XW,Male,30,RG283,Other,X1,21,No,455003,Yes,0
7RDCSULV,Male,24,RG280,Salaried,X1,15,No,910781,No,0
CSHVKZEA,Male,65,RG268,Other,X2,45,Yes,4022185,No,0
4YWIEXBY,Male,40,RG273,Self_Employed,X2,21,No,909882,Yes,0
XWY7ZUD4,Female,40,RG270,Self_Employed,X1,26,No,390416,No,0
DDR95MFA,Male,33,RG274,Salaried,X1,21,No,898944,No,0
RQVOR7GU,Female,58,RG268,Self_Employed,X2,92,No,591084,Yes,0
W8U6FUWP,Male,46,RG280,Self_Employed,X2,81,No,846932,Yes,0
FQETHS52,Female,31,RG256,Salaried,X1,31,No,383501,No,0
GOFG3OSR,Male,58,RG254,Self_Employed,X2,56,No,1020856,No,0
YOMURSTT,Female,53,RG251,Entrepreneur,X3,110,Yes,1860322,No,1
CF8J57WQ,Male,44,RG268,Other,X2,19,No,1723716,Yes,0
KIV2RXS2,Male,34,RG270,Salaried,X1,25,Yes,522163,No,0
TBU7KTL5,Male,40,RG254,Self_Employed,X1,32,Yes,1749366,No,0
JKY2ZBCT,Male,29,RG268,Self_Employed,X1,19,No,3440170,No,0
FBQCC2AH,Female,27,RG259,Salaried,X1,14,Yes,430377,No,0
QJGDABWO,Female,31,RG263,Self_Employed,X2,26,No,697243,No,0
GVUYZHVJ,Male,64,RG277,Other,X3,51,Yes,812392,Yes,1
BETASPJN,Male,24,RG277,Other,X1,13,No,950172,No,0
EMX7OA2D,Male,58,RG283,Self_Employed,X3,55,Yes,1143418,No,0
JUYHIL6Q,Female,44,RG263,Self_Employed,X2,73,Yes,1116558,Yes,1
GUAVG8DP,Male,49,RG259,Self_Employed,X3,92,No,783440,No,1
FAYJGDI2,Female,58,RG283,Self_Employed,X1,81,No,1350494,No,0
BDXBLTSR,Male,32,RG254,Self_Employed,X1,13,No,1676528,No,1
XCMTNNW3,Female,27,RG268,Salaried,X1,21,No,1319763,No,0
FX3PDQSI,Female,72,RG283,Other,X2,15,,1274729,No,0
JAWT746C,Male,54,RG283,Self_Employed,X3,57,No,492312,Yes,0
SRFIWYYK,Male,58,RG268,Self_Employed,X3,39,Yes,1024852,No,0
N3HMTCMZ,Male,45,RG282,Self_Employed,X1,37,No,856714,No,1
MCRMLVYQ,Female,28,RG269,Salaried,X1,32,No,572679,No,0
7QT58TK3,Male,65,RG275,Other,X3,99,No,1397050,No,0
NY9SZNAX,Male,45,RG279,Self_Employed,X2,69,,489945,No,1
DVZJVLPB,Male,65,RG284,Other,X2,92,No,2018787,Yes,0
EZRCWUZV,Male,75,RG283,Other,X3,93,Yes,2009717,Yes,1
9OHHRZJN,Male,28,RG261,Salaried,X1,31,No,1075582,No,0
WUW25FAE,Male,26,RG254,Salaried,X1,19,No,3045286,No,0
KXD8JAPE,Female,41,RG272,Self_Employed,X3,31,Yes,668692,No,0
DFNMWWNI,Female,33,RG253,Other,X1,25,No,657460,No,0
ZH4ZPSHX,Male,28,RG273,Other,X1,27,No,1448305,No,0
BJPQKHSD,Male,46,RG252,Self_Employed,X2,93,Yes,507762,Yes,1
EZWKGRCT,Male,50,RG284,Self_Employed,X3,87,Yes,786030,Yes,0
KODXC74C,Female,63,RG268,Other,X3,127,,1464165,No,1
U7MGO7ST,Female,25,RG261,Other,X1,15,Yes,1591097,No,0
MZVFVXMQ,Female,63,RG276,Other,X3,129,Yes,643719,No,0
GHZTHYTJ,Female,26,RG270,Self_Employed,X1,15,No,459898,Yes,0
9HECBKGF,Female,26,RG280,Salaried,X1,15,No,562257,No,0
NQIQFQRB,Male,66,RG268,Other,X3,99,,1105513,No,1
MSHJPGQZ,Female,29,RG277,Other,X1,27,Yes,810807,Yes,0
R6APAEWX,Male,47,RG268,Self_Employed,X2,61,No,845606,Yes,0
ENFPNMWK,Female,31,RG257,Salaried,X1,19,No,681544,No,1
FLXWC3CH,Female,54,RG283,Self_Employed,X3,69,Yes,822404,No,1
8JSFOJHP,Male,53,RG284,Self_Employed,X3,86,No,549112,Yes,0
JUCOPUDN,Female,27,RG283,Other,X1,27,Yes,836724,No,0
MJ38MDUP,Female,30,RG254,Salaried,X1,27,No,881981,No,0
T2ME8SRC,Female,30,RG274,Salaried,X1,20,No,1001926,No,0
TPKK5SF8,Female,30,RG280,Salaried,X3,21,No,547038,No,0
US8LNYHA,Female,31,RG273,Salaried,X3,45,Yes,816263,No,0
ACIRMCWV,Male,77,RG277,Other,X3,38,Yes,1708034,No,1
2XCQ3WJQ,Male,30,RG261,Salaried,X1,14,No,770099,No,0
KKEEXD89,Female,30,RG251,Salaried,X1,32,No,2276281,No,0
YXGUPV5O,Female,54,RG284,Other,X2,25,No,980076,Yes,0
AHVXVAFB,Female,35,RG254,Other,X1,27,No,1019957,No,0
RTHUTQ9M,Male,57,RG268,Self_Employed,X3,68,Yes,1941695,No,1
DFNFUW9W,Female,62,RG268,Salaried,X2,44,,5566353,No,1
4PSKAJPH,Male,58,RG264,Self_Employed,X3,123,No,582629,Yes,1
AZND27Z6,Male,51,RG268,Self_Employed,X2,91,Yes,907702,Yes,0
PTHIIPNY,Male,41,RG277,Self_Employed,X4,14,Yes,248167,No,0
ZVGCJX9R,Male,25,RG258,Salaried,X1,15,,772831,No,0
BP7ACSBP,Male,32,RG268,Salaried,X1,25,Yes,2369731,Yes,0
A2RXRMOJ,Male,50,RG254,Self_Employed,X3,74,Yes,2414872,Yes,0
AARN9EMU,Male,48,RG268,Self_Employed,X2,93,Yes,1107818,No,0
J2X45WZ6,Male,29,RG271,Other,X1,13,,1016718,Yes,1
ZASEE4QT,Male,51,RG257,Self_Employed,X2,87,Yes,5189278,No,0
7VZWXASJ,Male,46,RG272,Self_Employed,X3,15,No,663975,Yes,0
XHTRHIGI,Female,27,RG262,Salaried,X1,13,No,1391541,No,0
FHGDSYFO,Female,45,RG284,Other,X2,92,Yes,1067483,No,0
7RS5Y4JL,Male,82,RG275,Other,X3,85,Yes,218281,No,1
9H9NZFAQ,Male,44,RG283,Self_Employed,X3,13,No,1467182,Yes,0
4MRWTHK6,Female,85,RG254,Other,X2,56,No,611883,Yes,0
DIFECKTR,Male,27,RG283,Salaried,X2,19,Yes,2116669,No,0
AAN4PVZX,Male,60,RG250,Self_Employed,X2,57,No,703562,No,0
H8XFNQGH,Male,38,RG280,Self_Employed,X2,31,Yes,527058,No,1
7MFTNRNN,Male,27,RG267,Salaried,X1,13,Yes,558546,No,0
HDSNUYEB,Female,28,RG254,Salaried,X1,21,No,921586,No,0
6VDVFSTM,Male,64,RG261,Other,X3,25,No,888478,Yes,0
5PNKDWHM,Female,49,RG274,Self_Employed,X2,92,No,835176,No,0
6CN5FV5U,Female,44,RG269,Self_Employed,X2,37,No,346699,Yes,0
J9FN2KJ3,Female,46,RG277,Self_Employed,X3,44,No,555689,Yes,0
8UTJEXKC,Male,46,RG283,Self_Employed,X2,32,No,1279953,Yes,0
AYTZS5D4,Female,68,RG275,Other,X1,55,No,1095581,No,1
HTBVXIH9,Female,32,RG275,Salaried,X1,31,No,1007364,No,0
LCVQHKB9,Male,78,RG268,Other,X3,69,No,2524173,No,0
QCMQLF4B,Male,52,RG268,Other,X3,93,Yes,954400,Yes,1
TYT3U2TN,Male,30,RG268,Self_Employed,X3,13,No,710940,Yes,0
DASCLONY,Male,55,RG283,Self_Employed,X1,56,No,330350,Yes,0
NPJPXZOK,Female,31,RG277,Salaried,X1,20,No,1043320,No,0
VGZTKCUU,Male,26,RG269,Salaried,X3,20,No,487248,No,0
EFMYUBX5,Female,80,RG268,Other,X3,79,No,1938055,No,1
CY435OGN,Male,27,RG270,Salaried,X1,21,No,333785,No,0
EVPHDNLP,Male,28,RG268,Salaried,X1,31,No,887703,No,0
76ZWCZ7A,Male,48,RG277,Self_Employed,X2,25,No,1207649,Yes,0
QDRUU9KZ,Female,39,RG251,Self_Employed,X1,32,Yes,1086342,Yes,0
WVNWMTX4,Female,28,RG274,Salaried,X1,31,No,354033,No,0
TNBFBX86,Female,31,RG252,Other,X3,20,Yes,186570,No,0
PRH8HTXZ,Female,44,RG254,Self_Employed,X1,56,Yes,1381493,Yes,0
BW7QRNGB,Male,51,RG268,Self_Employed,X3,105,,820704,Yes,0
BGPMEKUA,Female,30,RG268,Other,X1,25,No,727316,No,0
HEQAWQSD,Male,26,RG254,Salaried,X1,14,No,3362117,No,0
59A3FPL3,Male,36,RG283,Self_Employed,X2,26,Yes,983690,No,0
EBOS4WIY,Male,27,RG281,Self_Employed,X1,33,No,1045180,No,0
HGGU2KDY,Male,44,RG268,Other,X1,85,,1309875,No,1
BISZT9DZ,Male,63,RG254,Salaried,X3,73,Yes,1436308,No,1
3TVHXWLX,Female,82,RG268,Other,X3,86,,2143618,No,0
ROW2TMK9,Male,33,RG264,Salaried,X1,32,No,670374,No,1
9SJPQRWG,Male,51,RG277,Self_Employed,X3,31,No,552832,No,0
9Q8HCST7,Male,60,RG284,Self_Employed,X2,80,,2492507,Yes,1
Y3UYKF2F,Female,49,RG268,Self_Employed,X3,121,Yes,1077576,Yes,0
JTQX3GXV,Male,56,RG284,Self_Employed,X3,111,No,602485,Yes,0
MNQPWFLN,Male,74,RG254,Other,X3,121,Yes,1313239,No,0
GKQJF7WM,Female,50,RG284,Self_Employed,X2,93,Yes,1212945,Yes,1
J8WHAOR3,Male,37,RG284,Other,X2,13,Yes,753420,No,0
QSP5ZH4O,Female,32,RG251,Other,X3,31,Yes,1375770,Yes,1
7O2EFLCM,Female,54,RG261,Self_Employed,X3,80,No,1149986,Yes,0
HRJYKK7M,Male,63,RG277,Salaried,X2,32,Yes,908227,No,1
Q7AUALAE,Female,26,RG263,Salaried,X1,13,No,544804,Yes,0
HC4JBKR8,Male,50,RG268,Self_Employed,X2,26,No,1031839,Yes,0
J5FDV92E,Male,53,RG282,Self_Employed,X2,57,No,545142,No,0
JMYR8UTE,Female,33,RG251,Self_Employed,X1,31,Yes,747493,No,0
E4JAKCUT,Male,36,RG284,Other,X2,39,Yes,1890769,No,0
LTPFNVO4,Male,32,RG280,Salaried,X1,19,No,511901,No,0
2JTRTYO8,Female,28,RG250,Salaried,X1,26,Yes,772386,No,0
3VY9M7TG,Male,46,RG268,Entrepreneur,X2,98,,1023295,Yes,1
HBCNQ9Q9,Male,67,RG260,Other,X3,37,Yes,1022752,Yes,0
FRPUBGTU,Female,43,RG272,Self_Employed,X3,67,,636937,No,1
IUEOBJDP,Male,27,RG272,Salaried,X1,14,No,871541,No,0
CQDKURSH,Female,27,RG277,Salaried,X1,20,No,1546909,No,0
JCZK5JTQ,Male,29,RG280,Salaried,X1,14,No,310921,No,0
BM3GKTDF,Female,29,RG254,Salaried,X1,20,No,437764,No,0
JXMXQUK7,Female,47,RG257,Self_Employed,X3,39,No,506605,Yes,0
VAIYCKHM,Female,46,RG254,Self_Employed,X3,19,,922805,Yes,0
8NQEMVYY,Female,52,RG284,Self_Employed,X3,91,No,2153622,Yes,0
3FVEH4DG,Male,70,RG268,Other,X1,97,Yes,861671,Yes,1
HVALLQUB,Male,56,RG276,Self_Employed,X3,109,,7847575,Yes,0
HZKKEUBS,Female,26,RG280,Salaried,X1,20,No,687569,No,0
8BFBHFOM,Male,28,RG281,Salaried,X1,19,No,493246,No,0
8CWCYQST,Male,26,RG267,Salaried,X1,20,No,371361,No,0
WSRFO8WZ,Male,47,RG284,Self_Employed,X3,44,No,1063158,No,0
BF4GA64G,Female,29,RG283,Salaried,X1,21,No,676675,No,0
BQYH2MSU,Male,78,RG268,Other,X3,97,Yes,1493437,Yes,1
4ZDBBTCO,Male,64,RG268,Other,X2,81,No,1612315,No,1
5ENBTRI5,Male,41,RG254,Self_Employed,X3,19,No,1305024,No,0
BAEFSMJM,Female,28,RG274,Salaried,X1,31,No,382504,Yes,1
EJNWNDR4,Male,26,RG277,Self_Employed,X1,21,No,381213,No,0
PAJAQTXG,Male,44,RG254,Self_Employed,X2,21,No,1163221,Yes,0
HWWTCSNB,Male,60,RG268,Self_Employed,X2,110,No,1184670,Yes,0
AKAWKRSS,Female,31,RG257,Salaried,X1,32,No,509293,No,0
UYZAPBUC,Male,47,RG254,Other,X2,109,,1097289,No,0
STDHJFQB,Male,32,RG283,Self_Employed,X2,33,No,2699343,No,0
IR9GYNMY,Male,28,RG252,Salaried,X1,25,No,739153,No,0
YJSQRGPT,Female,41,RG279,Other,X3,63,Yes,734098,No,1
HKQMEX88,Female,47,RG283,Self_Employed,X3,80,No,2237931,Yes,0
IKMWEBV2,Female,30,RG283,Salaried,X1,20,No,675198,No,0
8E5AAWAC,Male,50,RG284,Self_Employed,X3,75,No,611759,Yes,0
CCX6D7ZW,Male,29,RG272,Salaried,X2,32,,445738,Yes,1
NZAFTMCL,Male,26,RG270,Salaried,X1,26,No,474886,Yes,0
C2UAKUHW,Male,27,RG277,Salaried,X1,15,No,783324,No,0
ESMAJKGB,Male,35,RG251,Self_Employed,X2,15,Yes,573836,No,1
KMWSNCH4,Male,35,RG283,Self_Employed,X1,32,No,1052718,No,0
VEDHUSMX,Male,37,RG254,Salaried,X2,62,,4412673,No,1
HKXGWWW5,Female,61,RG254,Self_Employed,X2,80,,1562955,No,1
DHQW9XFR,Male,50,RG263,Self_Employed,X2,13,No,1073793,Yes,0
HZM6DRUH,Male,33,RG277,Other,X1,26,No,1526617,No,0
O3LQCYOO,Female,51,RG281,Other,X2,31,No,2766333,Yes,0
DVWJPZBY,Male,57,RG254,Self_Employed,X2,19,Yes,1233602,No,0
BY8MJJMQ,Male,30,RG259,Salaried,X1,33,Yes,733146,No,1
M5Q7HUMZ,Male,27,RG277,Salaried,X1,15,Yes,585949,No,0
K29R99N7,Male,58,RG284,Self_Employed,X3,117,Yes,2926044,No,0
DTNWUUWD,Male,31,RG268,Self_Employed,X1,25,No,1632802,Yes,0
AFSKJX8A,Female,28,RG283,Salaried,X1,21,No,1176464,Yes,0
YMWRXXMB,Male,54,RG259,Self_Employed,X2,26,Yes,491573,No,0
FWIRJKGA,Male,44,RG251,Self_Employed,X2,20,Yes,1323794,Yes,1
9HH5CATA,Female,25,RG270,Self_Employed,X1,19,No,630235,No,0
XDR8DQOC,Female,31,RG271,Other,X1,25,No,703785,Yes,0
NVLK59FB,Male,82,RG254,Other,X2,13,No,528989,Yes,0
HYQBXCBN,Female,35,RG268,Self_Employed,X4,15,Yes,876881,No,1
2TUEMILP,Male,80,RG282,Other,X2,13,Yes,360788,Yes,0
DQXJTYSA,Male,29,RG270,Other,X1,26,No,519795,No,0
YV3KFWZR,Male,28,RG268,Salaried,X1,25,No,1077380,Yes,0
MISI6N7Y,Female,47,RG267,Self_Employed,X3,20,Yes,975626,No,1
9FUIEEXA,Male,82,RG284,Other,X3,85,No,3648590,No,0
C6XLRZ7P,Female,39,RG270,Salaried,X1,26,No,368807,No,0
9HXQWADR,Female,27,RG270,Salaried,X1,14,No,517535,No,0
DTPKR7C2,Female,28,RG261,Salaried,X1,20,No,1318036,Yes,0
GJRTULSC,Male,85,RG254,Other,X2,38,No,575723,Yes,0
BDXZPF93,Female,27,RG280,Salaried,X1,20,No,512791,Yes,0
DOECKHIZ,Female,26,RG257,Other,X1,14,No,589580,No,0
MS5GQN5E,Male,28,RG279,Other,X1,26,Yes,387105,No,0
T6XAX2PM,Male,64,RG257,Other,X2,51,Yes,960238,No,0
FRMG6PMA,Male,43,RG254,Self_Employed,X2,74,,949665,No,1
NDFFCIDQ,Male,50,RG268,Other,X1,93,Yes,898508,No,1
8UDTKLBJ,Male,29,RG274,Salaried,X1,25,No,696967,No,0
CELTYFSP,Male,57,RG284,Self_Employed,X3,86,Yes,775216,No,0
J489ETXP,Female,27,RG252,Salaried,X1,27,No,514660,No,0
7K2MLA4V,Male,52,RG277,Self_Employed,X3,117,No,282984,No,0
4FU6YW3C,Female,32,RG257,Salaried,X1,32,No,672573,No,0
H9JVYUUV,Male,31,RG281,Salaried,X3,21,No,1311317,Yes,0
4SAXKOCC,Male,32,RG277,Salaried,X1,33,No,477805,No,1
XCRR6WSP,Male,73,RG258,Other,X3,85,No,554923,Yes,0
FQ2ZPB42,Male,48,RG283,Other,X1,62,Yes,922894,Yes,0
NYPHFNEU,Male,44,RG254,Self_Employed,X3,67,No,4099633,No,0
89UDI3BP,Male,40,RG280,Self_Employed,X2,61,No,710878,No,0
AZG22QBV,Female,57,RG260,Other,X1,27,No,738806,No,0
4HUUA7VD,Female,45,RG283,Self_Employed,X2,75,,2139132,Yes,1
DVLDSERK,Male,61,RG283,Self_Employed,X2,97,Yes,931171,No,1
8XU3XUMR,Female,67,RG281,Other,X2,85,Yes,794378,No,1
UAXGRCAD,Male,73,RG278,Other,X2,27,No,1007613,Yes,0
F4YTWCMJ,Female,47,RG254,Self_Employed,X3,104,,1386913,No,1
GGXYBVVS,Male,31,RG284,Self_Employed,X1,33,No,926178,No,0
GZC7YHAS,Male,45,RG268,Other,X2,86,No,1409715,No,0
OM2PEVY8,Female,32,RG264,Salaried,X1,26,No,758458,No,0
6HQJONWR,Female,30,RG283,Self_Employed,X1,32,Yes,579167,Yes,0
9TBYME5R,Male,34,RG254,Salaried,X1,33,Yes,541262,No,0
8UJTNYZL,Male,65,RG270,Other,X1,25,No,1366924,Yes,0
QLHPENEE,Female,26,RG283,Salaried,X1,19,No,1252648,No,0
AYGQPH9N,Male,28,RG277,Salaried,X1,13,No,842429,Yes,0
AI7KA2QD,Male,44,RG268,Self_Employed,X1,87,No,7273142,Yes,0
U2FUEFJY,Male,53,RG277,Self_Employed,X2,98,Yes,5472690,No,0
BW5YCD4R,Male,28,RG275,Salaried,X1,25,Yes,1861666,No,0
EDARHJHR,Female,30,RG251,Salaried,X1,14,No,472616,No,0
LXXXMEBA,Male,27,RG281,Self_Employed,X1,32,Yes,1481876,No,0
FHQ6G5WN,Female,32,RG254,Self_Employed,X1,27,No,517606,No,0
ERQABJEV,Male,25,RG283,Other,X1,21,No,2256176,No,0
JIXBOU52,Female,28,RG277,Salaried,X1,26,No,354558,No,0
6NG4RPWR,Male,27,RG262,Other,X1,27,No,792562,No,0
6UENA5SN,Female,42,RG283,Self_Employed,X3,99,No,2346529,Yes,0
BN473P8K,Male,34,RG273,Other,X2,20,No,364926,Yes,0
9W8BHTYC,Female,28,RG279,Salaried,X3,21,No,372411,No,0
VGCLSJTF,Female,30,RG279,Salaried,X1,19,No,261820,No,0
GMRY9HMO,Male,40,RG268,Self_Employed,X3,38,Yes,995892,No,0
GNV7WSEL,Male,58,RG268,Other,X3,115,,2343183,Yes,1
X6GKNX4N,Female,45,RG254,Self_Employed,X2,31,No,694369,Yes,0
WYZAHCTX,Male,56,RG283,Self_Employed,X1,14,Yes,808191,Yes,0
466KX3UX,Female,39,RG283,Self_Employed,X2,49,No,1044717,No,0
XRQZLAKI,Male,39,RG254,Self_Employed,X2,15,Yes,2102740,No,0
JEDL83AK,Female,27,RG258,Salaried,X1,14,No,2314596,No,0
GRTDGEQM,Male,60,RG254,Self_Employed,X3,93,Yes,1834761,No,0
ER2Y7G7L,Female,34,RG260,Salaried,X4,13,Yes,1592014,No,0
DSRGPYBS,Male,35,RG280,Other,X1,32,No,360628,No,0
TFW6EYNM,Female,62,RG280,Other,X2,68,No,985025,No,0
4KXMKKAM,Male,54,RG283,Other,X3,129,Yes,729986,Yes,0
ILUH6IAI,Male,30,RG279,Salaried,X1,25,No,1261993,No,0
2B6Z8AXP,Male,53,RG254,Self_Employed,X3,73,Yes,1254873,No,1
RRA8DBOB,Male,32,RG283,Salaried,X1,32,No,745570,No,1
8OKBTBVH,Female,85,RG277,Other,X3,117,No,535308,Yes,0
NDXAGP7R,Male,39,RG284,Self_Employed,X1,26,No,513476,No,0
THPIBCSF,Female,26,RG277,Salaried,X1,19,No,2806588,No,0
HCOQXVUH,Male,50,RG279,Self_Employed,X3,21,,772751,Yes,1
FEMTCFZD,Female,59,RG254,Self_Employed,X3,121,No,1213764,No,0
8W6I22Y3,Female,28,RG257,Salaried,X1,32,No,1022467,Yes,0
5YM9E8BZ,Female,40,RG251,Self_Employed,X2,19,Yes,677530,No,0
RHP4CXLC,Female,45,RG269,Other,X3,91,No,1060746,No,0
BXVT4VYH,Female,30,RG283,Salaried,X1,13,No,1296507,Yes,0
CBABSUEH,Male,51,RG283,Self_Employed,X3,117,,1865440,Yes,1
7XBDCJTS,Male,28,RG261,Salaried,X1,31,No,649664,No,0
5TFZ3CLB,Female,46,RG252,Self_Employed,X3,85,Yes,568603,Yes,1
Y5T6YD8X,Male,65,RG254,Other,X3,91,,1539797,Yes,1
JNWJ8987,Male,74,RG283,Other,X2,87,Yes,1649383,No,1
IG6HEBOH,Male,27,RG259,Other,X1,13,No,276736,No,0
ZXFXCXGM,Male,50,RG280,Self_Employed,X2,99,No,374067,Yes,0
53DDQCIW,Male,58,RG254,Salaried,X2,14,,1105575,No,1
KSEDZVKR,Female,81,RG254,Other,X3,111,Yes,651213,Yes,0
QF2VOB4Q,Female,47,RG266,Self_Employed,X3,68,No,407406,No,0
ZJ9QVH8K,Female,27,RG251,Other,X1,20,No,613770,Yes,0
PN7SODFN,Female,29,RG282,Salaried,X1,32,No,610744,Yes,0
NDB32PP9,Male,28,RG270,Salaried,X1,20,No,1442681,No,0
WTQACYSJ,Male,27,RG280,Other,X1,14,Yes,649299,No,0
9MQHMNJY,Male,33,RG274,Salaried,X1,33,No,1770361,No,0
3WZAFZKV,Male,28,RG269,Other,X1,32,No,850039,No,0
ML9ATJA7,Female,60,RG251,Self_Employed,X2,31,No,1260133,Yes,0
42WRXWNX,Male,30,RG252,Self_Employed,X1,26,No,557843,No,0
MMSYP7W5,Female,85,RG268,Other,X1,27,Yes,1795049,No,0
EWNLJWPP,Male,74,RG284,Other,X2,38,Yes,1083815,No,0
ZKPBX3N3,Female,27,RG279,Salaried,X1,14,No,328436,Yes,0
6HZYL7P9,Female,31,RG275,Salaried,X1,31,No,669956,No,0
ADUYDTBK,Male,33,RG268,Salaried,X1,31,Yes,902513,No,0
B8H9NSL3,Female,71,RG280,Other,X3,56,No,880121,Yes,0
EA36VQLK,Male,68,RG254,Other,X2,63,Yes,1009215,No,0
FMPKLRUF,Female,53,RG257,Self_Employed,X2,98,,1414752,Yes,1
HCNAHQXB,Female,27,RG258,Salaried,X1,14,No,482522,No,0
SVCOKPGB,Female,43,RG251,Self_Employed,X2,19,No,1421374,No,0
MFMPXWMH,Female,43,RG270,Salaried,X2,20,Yes,536020,Yes,1
ZAHAGS9D,Male,55,RG251,Self_Employed,X2,99,No,295595,No,1
8JCPG67S,Female,48,RG257,Other,X3,93,Yes,373070,Yes,1
6QUEFXTT,Male,26,RG269,Salaried,X2,25,,594564,No,1
CJDHKQ2S,Male,26,RG283,Other,X1,25,No,1609458,No,0
QCL9TQY4,Male,63,RG268,Other,X3,121,Yes,1228378,Yes,1
XTRCU434,Male,46,RG268,Self_Employed,X2,55,No,1522558,No,0
AABHJ6CN,Male,50,RG269,Other,X3,75,No,572412,No,0
5HGAK99F,Female,24,RG270,Other,X1,13,No,525117,No,0
DOPATJRI,Female,83,RG254,Other,X1,14,Yes,1784040,No,0
AQH5TBRF,Female,28,RG252,Other,X1,13,No,427048,Yes,0
N4FUEF2C,Male,41,RG283,Self_Employed,X2,19,Yes,611821,No,0
WL3B9WSN,Male,38,RG277,Self_Employed,X4,13,No,1423697,Yes,0
MBDPD4CJ,Female,31,RG250,Salaried,X1,31,No,466965,No,0
H79ECLZ9,Female,41,RG283,Other,X2,43,,2433055,Yes,1
UBMWPHNM,Male,58,RG280,Self_Employed,X3,92,Yes,590230,No,0
VJLEVSN2,Male,60,RG284,Other,X3,91,Yes,1003608,No,1
IR3KT8DH,Male,46,RG255,Self_Employed,X2,32,No,1803104,Yes,0
IGEOPUEO,Male,53,RG273,Self_Employed,X2,32,No,674077,Yes,0
A3BATPMH,Male,53,RG280,Self_Employed,X3,75,Yes,987748,Yes,0
XL65NSEV,Male,58,RG283,Other,X2,26,Yes,1255994,No,0
P3PG3NNN,Male,46,RG284,Self_Employed,X3,75,Yes,767536,No,0
WQILDPT5,Male,71,RG275,Other,X2,38,No,1564442,No,0
N2OVMVPC,Male,61,RG280,Self_Employed,X4,7,Yes,1321044,No,0
HWPKOBEO,Female,28,RG268,Salaried,X1,26,No,1204971,No,0
VWM9QYJT,Male,47,RG253,Self_Employed,X2,69,Yes,1694746,No,0
6AM2PTJF,Female,38,RG278,Self_Employed,X4,13,No,1751075,No,1
CENFYH8L,Male,75,RG264,Other,X3,97,No,1100404,Yes,1
FMOTGQEC,Female,29,RG282,Salaried,X1,31,No,1006625,No,0
NTMUXXIE,Male,55,RG283,Self_Employed,X3,57,Yes,1232783,No,0
NMX4HMEE,Male,37,RG280,Self_Employed,X2,15,No,297055,Yes,0
ACANXHCZ,Male,31,RG273,Other,X1,26,No,674895,No,0
N7SDXF9L,Male,31,RG278,Salaried,X1,27,Yes,1172423,No,0
FOAXMW98,Female,50,RG254,Self_Employed,X2,85,No,1497772,Yes,0
AFZMDQY4,Male,27,RG253,Salaried,X1,21,Yes,508243,No,0
E9HWZY6T,Male,25,RG260,Self_Employed,X1,21,No,317988,No,0
DXSAWXPM,Male,28,RG252,Salaried,X1,32,No,641058,No,0
V9T2FG3K,Female,51,RG272,Self_Employed,X1,27,No,494822,No,0
CJ2WC7ZQ,Male,33,RG269,Salaried,X1,25,,415060,Yes,1
EZBV2JMH,Male,40,RG284,Self_Employed,X1,56,No,1357792,Yes,0
IG5ALCGM,Female,28,RG279,Other,X1,21,No,649593,No,0
BCFSCY4D,Male,51,RG283,Self_Employed,X3,63,No,383091,No,0
YEQVHVNA,Male,41,RG270,Self_Employed,X2,51,No,1246080,Yes,0
TJSQ25WF,Female,74,RG283,Other,X2,97,,1666266,No,1
AWXMSSAU,Female,48,RG283,Self_Employed,X2,104,No,707745,Yes,1
4CI8EZT6,Male,27,RG254,Salaried,X1,20,No,3166851,Yes,0
2EROHDEN,Female,44,RG268,Other,X3,55,Yes,1260355,Yes,0
MCVBGHDP,Male,61,RG268,Other,X3,103,,1003599,No,1
V7NKDWFA,Male,29,RG281,Self_Employed,X1,32,No,1788633,No,0
VFZKDVGJ,Female,58,RG283,Other,X2,19,,627022,No,1
AYTYVGZZ,Female,33,RG277,Other,X1,33,No,895704,No,0
5XDDVUAN,Male,41,RG259,Self_Employed,X2,85,Yes,581223,Yes,1
GLR7MTCA,Female,31,RG269,Salaried,X1,32,No,472447,No,0
